alg,path_len,visited_points,queue_rest_size,time_ms,N
hastar,6,14,8,0.16617774963378906,3037
astar,11,35,12,0.2448558807373047,3038
castar,11,31,11,0.2079010009765625,3038
hastar,9,32,14,0.5478858947753906,3038
astar,14,33,14,0.19812583923339844,3039
castar,14,27,13,0.13208389282226562,3039
hastar,14,36,20,0.44608116149902344,3039
astar,5,15,8,0.08702278137207031,3040
castar,5,12,7,0.052928924560546875,3040
hastar,3,11,7,0.10895729064941406,3040
astar,6,14,6,0.10180473327636719,3041
castar,6,12,6,0.09799003601074219,3041
hastar,6,14,8,0.13589859008789062,3041
astar,24,77,13,0.6608963012695312,3042
castar,24,70,13,0.4811286926269531,3042
hastar,16,63,18,1.2238025665283203,3042
astar,16,35,10,0.24819374084472656,3043
castar,16,33,11,0.20575523376464844,3043
hastar,15,32,11,0.43487548828125,3043
astar,7,14,6,0.11801719665527344,3044
castar,7,14,6,0.07915496826171875,3044
hastar,7,15,7,0.2067089080810547,3044
astar,14,54,14,0.43320655822753906,3045
castar,14,38,16,0.2391338348388672,3045
hastar,11,30,14,0.3521442413330078,3045
astar,6,14,8,0.087738037109375,3046
castar,6,14,8,0.06914138793945312,3046
hastar,5,14,9,0.1621246337890625,3046
astar,40,118,16,0.9577274322509766,3047
castar,40,118,17,0.8678436279296875,3047
hastar,33,103,22,1.6932487487792969,3047
astar,4,5,1,0.04410743713378906,3048
castar,4,5,1,0.03409385681152344,3048
hastar,4,5,1,0.05221366882324219,3048
astar,18,55,8,0.3991127014160156,3049
castar,18,46,11,0.3139972686767578,3049
hastar,11,26,15,0.2779960632324219,3049
astar,7,14,7,0.08034706115722656,3050
castar,7,14,7,0.06818771362304688,3050
hastar,6,14,8,0.1480579376220703,3050
astar,12,28,10,0.19884109497070312,3051
castar,12,28,10,0.16832351684570312,3051
hastar,7,20,11,0.2949237823486328,3051
astar,22,49,19,0.32210350036621094,3052
castar,22,49,19,0.2808570861816406,3052
hastar,22,65,25,1.0218620300292969,3052
astar,25,95,34,0.6628036499023438,3053
castar,25,89,35,0.5776882171630859,3053
hastar,23,58,25,0.7779598236083984,3053
astar,19,54,10,0.37097930908203125,3054
castar,19,52,10,0.3399848937988281,3054
hastar,12,36,13,0.6220340728759766,3054
astar,15,34,12,0.2760887145996094,3055
castar,15,34,12,0.2307891845703125,3055
hastar,13,31,15,0.4050731658935547,3055
astar,32,128,16,0.9181499481201172,3056
castar,32,116,25,0.782012939453125,3056
hastar,26,75,30,1.0120868682861328,3056
astar,13,29,9,0.23674964904785156,3057
castar,13,21,8,0.13017654418945312,3057
hastar,11,22,11,0.2741813659667969,3057
astar,23,106,18,0.7457733154296875,3058
castar,23,96,17,0.6721019744873047,3058
hastar,20,94,22,1.8749237060546875,3058
astar,6,11,5,0.07796287536621094,3059
castar,6,11,5,0.08320808410644531,3059
hastar,5,15,10,0.1621246337890625,3059
astar,7,13,4,0.10395050048828125,3060
castar,7,13,4,0.08511543273925781,3060
hastar,6,13,7,0.186920166015625,3060
astar,3,7,4,0.052928924560546875,3061
castar,3,7,4,0.03409385681152344,3061
hastar,2,5,3,0.04506111145019531,3061
astar,24,57,10,0.41985511779785156,3062
castar,24,51,9,0.42891502380371094,3062
hastar,20,56,16,1.024007797241211,3062
astar,21,90,14,0.6499290466308594,3063
castar,21,81,15,0.5948543548583984,3063
hastar,20,81,29,1.2180805206298828,3063
hastar,34,99,15,1.676797866821289,3064
astar,9,18,9,0.11205673217773438,3065
castar,9,18,9,0.09012222290039062,3065
hastar,7,20,13,0.2791881561279297,3065
astar,10,23,12,0.1609325408935547,3066
castar,10,23,12,0.11873245239257812,3066
hastar,9,23,13,0.3180503845214844,3066
astar,25,85,19,0.6549358367919922,3068
castar,25,85,21,0.6010532379150391,3068
hastar,18,46,23,0.5202293395996094,3068
astar,15,40,17,0.3800392150878906,3069
castar,15,40,17,0.2880096435546875,3069
hastar,12,30,18,0.3478527069091797,3069
astar,14,41,15,0.25200843811035156,3070
castar,14,33,16,0.21505355834960938,3070
hastar,13,41,26,0.6351470947265625,3070
astar,19,42,10,0.2970695495605469,3071
castar,19,41,11,0.2770423889160156,3071
hastar,16,41,13,0.8280277252197266,3071
astar,15,47,14,0.32210350036621094,3072
castar,15,41,16,0.2911090850830078,3072
hastar,14,50,25,0.6389617919921875,3072
astar,16,53,18,0.35500526428222656,3073
castar,16,51,23,0.2841949462890625,3073
hastar,13,29,16,0.33402442932128906,3073
astar,24,61,9,0.4611015319824219,3074
castar,24,51,13,0.35309791564941406,3074
hastar,23,53,22,1.0118484497070312,3074
astar,4,6,2,0.10704994201660156,3075
castar,4,6,2,0.03981590270996094,3075
hastar,4,7,3,0.07605552673339844,3075
astar,25,56,20,0.3509521484375,3076
castar,25,56,20,0.3228187561035156,3076
hastar,21,55,23,0.7760524749755859,3076
astar,23,52,6,0.3857612609863281,3077
castar,23,52,6,0.40721893310546875,3077
hastar,13,38,19,0.4570484161376953,3077
hastar,37,101,12,2.2950172424316406,3078
astar,24,94,16,0.7319450378417969,3079
castar,24,86,13,0.6299018859863281,3079
hastar,22,91,20,1.4629364013671875,3079
astar,21,90,18,0.701904296875,3080
castar,21,80,18,0.5900859832763672,3080
hastar,15,59,34,1.001119613647461,3080
astar,9,21,7,0.13518333435058594,3081
castar,9,17,6,0.09894371032714844,3081
hastar,6,14,8,0.2422332763671875,3081
astar,18,77,19,0.5741119384765625,3082
castar,18,52,17,0.3190040588378906,3082
hastar,14,55,28,0.9090900421142578,3082
astar,10,28,12,0.1621246337890625,3083
castar,10,19,9,0.13184547424316406,3083
hastar,9,27,13,0.3120899200439453,3083
hastar,14,35,15,0.5731582641601562,3084
astar,10,21,10,0.1220703125,3085
castar,10,21,10,0.11086463928222656,3085
hastar,10,24,13,0.2906322479248047,3085
astar,10,30,9,0.2028942108154297,3086
castar,10,21,8,0.12278556823730469,3086
hastar,8,26,14,0.33783912658691406,3086
astar,8,20,12,0.10609626770019531,3087
castar,8,20,12,0.09083747863769531,3087
hastar,6,19,13,0.1990795135498047,3087
astar,16,59,20,0.40435791015625,3089
castar,16,38,22,0.16498565673828125,3089
hastar,13,39,26,0.5218982696533203,3089
astar,10,24,14,0.125885009765625,3090
castar,10,24,14,0.10395050048828125,3090
hastar,10,28,18,0.32901763916015625,3090
astar,16,47,14,0.3910064697265625,3091
castar,16,41,18,0.25582313537597656,3091
hastar,14,40,24,0.4699230194091797,3091
astar,12,28,13,0.16617774963378906,3092
castar,12,28,13,0.15091896057128906,3092
hastar,9,27,17,0.2899169921875,3092
astar,25,103,16,0.8568763732910156,3093
castar,25,103,16,0.7762908935546875,3093
hastar,20,69,21,1.2149810791015625,3093
astar,21,60,29,0.4010200500488281,3094
castar,21,62,27,0.39005279541015625,3094
hastar,18,66,34,0.8029937744140625,3094
astar,7,15,6,0.17714500427246094,3095
castar,7,15,6,0.08916854858398438,3095
hastar,7,15,6,0.19407272338867188,3095
astar,4,7,3,0.05173683166503906,3096
castar,4,7,3,0.03814697265625,3096
hastar,4,9,5,0.11706352233886719,3096
astar,7,12,5,0.09489059448242188,3098
castar,7,12,5,0.06985664367675781,3098
hastar,7,13,6,0.19407272338867188,3098
astar,20,47,7,0.34618377685546875,3099
castar,20,44,11,0.2741813659667969,3099
hastar,19,45,13,0.6849765777587891,3099
astar,7,12,5,0.08392333984375,3100
castar,7,12,5,0.06508827209472656,3100
hastar,6,12,6,0.13899803161621094,3100
astar,7,14,5,0.09202957153320312,3101
castar,7,12,5,0.06198883056640625,3101
hastar,6,19,12,0.33092498779296875,3101
astar,4,10,6,0.052928924560546875,3102
castar,4,10,6,0.04506111145019531,3102
hastar,4,13,9,0.11491775512695312,3102
astar,18,37,17,0.2307891845703125,3103
castar,18,37,17,0.21600723266601562,3103
hastar,16,39,21,0.44417381286621094,3103
astar,6,15,7,0.09393692016601562,3104
castar,6,15,7,0.07605552673339844,3104
hastar,6,20,13,0.2582073211669922,3104
astar,9,19,9,0.15878677368164062,3105
castar,9,19,9,0.1010894775390625,3105
hastar,8,21,12,0.19407272338867188,3105
astar,30,78,16,0.6389617919921875,3106
castar,30,78,16,0.5309581756591797,3106
hastar,16,38,17,0.49996376037597656,3106
astar,15,51,13,0.3349781036376953,3107
castar,15,43,16,0.24509429931640625,3107
hastar,14,38,14,0.45990943908691406,3107
astar,6,12,6,0.07224082946777344,3108
castar,6,12,6,0.06198883056640625,3108
hastar,6,13,7,0.1480579376220703,3108
astar,3,6,3,0.050067901611328125,3109
castar,3,6,3,0.03314018249511719,3109
hastar,3,7,4,0.080108642578125,3109
astar,16,37,19,0.19288063049316406,3110
castar,16,37,19,0.17786026000976562,3110
hastar,15,37,20,0.4220008850097656,3110
astar,5,13,6,0.07605552673339844,3111
castar,5,10,5,0.050067901611328125,3111
hastar,4,10,6,0.12183189392089844,3111
astar,11,25,7,0.18715858459472656,3112
castar,11,20,8,0.11610984802246094,3112
hastar,11,23,11,0.3609657287597656,3112
astar,6,14,6,0.10395050048828125,3113
castar,6,13,6,0.06985664367675781,3113
hastar,6,15,8,0.164031982421875,3113
astar,4,10,6,0.05793571472167969,3114
castar,4,10,6,0.0457763671875,3114
hastar,4,10,6,0.0820159912109375,3114
astar,22,71,17,0.49591064453125,3115
castar,22,64,24,0.4401206970214844,3115
hastar,20,66,30,1.0020732879638672,3115
astar,5,8,3,0.06508827209472656,3116
castar,5,8,3,0.080108642578125,3116
hastar,4,8,4,0.08821487426757812,3116
astar,17,67,18,0.5221366882324219,3117
castar,17,65,18,0.4401206970214844,3117
hastar,16,54,17,0.804901123046875,3117
astar,14,47,10,0.3597736358642578,3118
castar,14,38,12,0.2586841583251953,3118
hastar,12,42,17,0.8819103240966797,3118
astar,4,7,2,0.05984306335449219,3119
castar,4,6,2,0.03600120544433594,3119
hastar,4,6,2,0.1361370086669922,3119
astar,22,77,14,0.6110668182373047,3120
castar,22,64,20,0.4038810729980469,3120
hastar,21,67,30,1.2409687042236328,3120
astar,23,79,13,0.6678104400634766,3121
castar,23,57,17,0.3941059112548828,3121
hastar,19,50,25,0.7543563842773438,3121
astar,13,22,8,0.19884109497070312,3122
castar,13,21,8,0.13017654418945312,3122
hastar,12,24,12,0.3178119659423828,3122
astar,4,9,5,0.10991096496582031,3123
castar,4,9,5,0.041961669921875,3123
hastar,3,15,11,0.1499652862548828,3123
astar,9,26,10,0.1919269561767578,3124
castar,9,20,10,0.102996826171875,3124
hastar,7,20,12,0.23293495178222656,3124
astar,11,26,11,0.15687942504882812,3125
castar,11,26,11,0.13709068298339844,3125
hastar,10,24,12,0.33092498779296875,3125
astar,17,55,25,0.3800392150878906,3126
castar,17,53,25,0.331878662109375,3126
hastar,11,46,30,0.5660057067871094,3126
astar,12,29,10,0.1850128173828125,3127
castar,12,29,10,0.16617774963378906,3127
hastar,10,25,11,0.2942085266113281,3127
astar,20,59,16,0.4620552062988281,3128
castar,20,49,14,0.3190040588378906,3128
hastar,19,47,21,0.7808208465576172,3128
astar,21,47,18,0.31495094299316406,3130
castar,21,47,18,0.2841949462890625,3130
hastar,17,44,17,0.5900859832763672,3130
astar,11,30,13,0.17595291137695312,3131
castar,11,21,10,0.10395050048828125,3131
hastar,10,29,19,0.3001689910888672,3131
astar,19,78,20,0.5350112915039062,3132
castar,19,59,23,0.37407875061035156,3132
hastar,19,49,25,0.8168220520019531,3132
astar,3,6,3,0.05793571472167969,3133
castar,3,6,3,0.03314018249511719,3133
hastar,3,9,6,0.10275840759277344,3133
astar,12,27,15,0.14019012451171875,3134
castar,12,27,15,0.11992454528808594,3134
hastar,9,24,15,0.24390220642089844,3134
hastar,14,46,29,0.6580352783203125,3135
astar,22,63,6,0.47397613525390625,3136
castar,22,62,6,0.4448890686035156,3136
hastar,19,64,12,1.317739486694336,3136
astar,11,30,5,0.21409988403320312,3137
castar,11,18,7,0.09393692016601562,3137
hastar,11,18,7,0.2079010009765625,3137
astar,9,22,8,0.17833709716796875,3138
castar,9,22,8,0.1480579376220703,3138
hastar,8,23,11,0.36716461181640625,3138
astar,11,22,11,0.12111663818359375,3139
castar,11,22,11,0.10800361633300781,3139
hastar,10,26,16,0.2961158752441406,3139
astar,15,33,18,0.1671314239501953,3140
castar,15,33,18,0.1480579376220703,3140
hastar,12,33,20,0.3421306610107422,3140
hastar,4,6,2,0.102996826171875,3141
astar,21,42,18,0.23174285888671875,3142
castar,21,42,18,0.2231597900390625,3142
hastar,17,39,20,0.44274330139160156,3142
astar,5,9,4,0.06389617919921875,3143
castar,5,9,4,0.048160552978515625,3143
hastar,4,9,5,0.1418590545654297,3143
astar,13,35,9,0.24008750915527344,3144
castar,13,29,11,0.1621246337890625,3144
hastar,12,28,14,0.4317760467529297,3144
astar,10,24,9,0.1747608184814453,3145
castar,10,24,9,0.14781951904296875,3145
hastar,7,29,14,0.3540515899658203,3145
astar,23,55,12,0.41031837463378906,3146
castar,23,52,13,0.3478527069091797,3146
hastar,18,46,13,0.8382797241210938,3146
astar,20,55,14,0.3650188446044922,3147
castar,20,55,14,0.3452301025390625,3147
hastar,18,57,13,1.0023117065429688,3147
astar,15,42,11,0.286102294921875,3148
castar,15,40,14,0.23698806762695312,3148
hastar,14,47,18,0.7653236389160156,3148
astar,11,26,13,0.1690387725830078,3150
castar,11,24,13,0.11801719665527344,3150
hastar,9,24,15,0.2770423889160156,3150
hastar,23,47,24,0.5221366882324219,3151
hastar,11,31,20,0.3120899200439453,3152
astar,3,5,2,0.04291534423828125,3154
castar,3,5,2,0.029087066650390625,3154
hastar,3,5,2,0.06198883056640625,3154
astar,19,61,20,0.38695335388183594,3156
castar,19,52,21,0.28014183044433594,3156
hastar,10,33,18,0.41794776916503906,3156
astar,10,23,12,0.14209747314453125,3157
castar,10,23,12,0.1709461212158203,3157
hastar,9,24,13,0.25177001953125,3157
astar,5,8,3,0.05888938903808594,3158
castar,5,8,3,0.04506111145019531,3158
hastar,5,8,3,0.07414817810058594,3158
astar,21,72,19,0.4940032958984375,3159
castar,21,61,22,0.36978721618652344,3159
hastar,17,37,20,0.3991127014160156,3159
hastar,7,24,13,0.29015541076660156,3160
astar,10,21,9,0.11897087097167969,3161
castar,10,21,9,0.11682510375976562,3161
hastar,9,22,11,0.27489662170410156,3161
astar,9,21,12,0.11610984802246094,3162
castar,9,21,12,0.09298324584960938,3162
hastar,8,23,15,0.19121170043945312,3162
astar,7,15,7,0.09012222290039062,3164
castar,7,15,7,0.07915496826171875,3164
hastar,5,17,12,0.1571178436279297,3164
astar,19,45,20,0.28324127197265625,3165
castar,19,45,20,0.24819374084472656,3165
hastar,13,36,23,0.4050731658935547,3165
astar,26,82,13,0.6070137023925781,3166
castar,26,71,17,0.4639625549316406,3166
hastar,25,68,18,1.1870861053466797,3166
astar,19,35,15,0.20122528076171875,3167
castar,19,35,15,0.18405914306640625,3167
hastar,16,38,21,0.4820823669433594,3167
astar,10,29,7,0.2491474151611328,3168
castar,10,18,5,0.12803077697753906,3168
hastar,10,19,7,0.2830028533935547,3168
astar,20,74,19,0.5409717559814453,3169
castar,20,51,12,0.34999847412109375,3169
hastar,15,39,20,0.5419254302978516,3169
astar,16,40,8,0.3371238708496094,3173
castar,16,40,11,0.2498626708984375,3173
hastar,15,46,19,0.6749629974365234,3173
astar,12,33,8,0.24819374084472656,3175
castar,12,28,11,0.19025802612304688,3175
hastar,10,27,14,0.4401206970214844,3175
astar,17,35,12,0.2300739288330078,3177
castar,17,35,12,0.20885467529296875,3177
hastar,16,31,14,0.4220008850097656,3177
hastar,15,31,15,0.4100799560546875,3178
astar,19,52,10,0.4229545593261719,3180
castar,19,46,11,0.29587745666503906,3180
hastar,17,37,10,0.6268024444580078,3180
astar,5,9,4,0.06318092346191406,3182
castar,5,9,4,0.051021575927734375,3182
hastar,5,11,5,0.1480579376220703,3182
astar,25,81,15,0.5669593811035156,3183
castar,25,78,16,0.5130767822265625,3183
hastar,19,87,23,1.5888214111328125,3183
astar,16,34,16,0.21505355834960938,3184
castar,16,32,16,0.16689300537109375,3184
hastar,15,32,17,0.44417381286621094,3184
hastar,18,57,19,1.077890396118164,3185
astar,5,10,4,0.07390975952148438,3186
castar,5,10,5,0.052928924560546875,3186
hastar,5,10,5,0.09274482727050781,3186
astar,16,59,16,0.44798851013183594,3187
castar,16,58,16,0.3819465637207031,3187
hastar,12,42,17,0.5939006805419922,3187
hastar,9,22,13,0.2129077911376953,3188
astar,19,49,17,0.31685829162597656,3189
castar,19,49,18,0.29087066650390625,3189
hastar,18,48,19,0.6380081176757812,3189
astar,26,87,12,0.6148815155029297,3191
castar,26,79,10,0.55694580078125,3191
hastar,22,85,14,2.0592212677001953,3191
astar,30,158,12,1.1870861053466797,3192
castar,30,148,15,1.2009143829345703,3192
hastar,19,57,32,0.7698535919189453,3192
astar,23,93,30,0.7429122924804688,3193
castar,23,87,30,0.5800724029541016,3193
hastar,17,46,28,0.48613548278808594,3193
astar,8,19,11,0.10418891906738281,3194
castar,8,19,11,0.08392333984375,3194
hastar,6,21,15,0.286102294921875,3194
astar,5,8,3,0.05817413330078125,3195
castar,5,8,3,0.04935264587402344,3195
hastar,4,8,4,0.11205673217773438,3195
astar,7,14,5,0.10609626770019531,3196
castar,7,13,6,0.07033348083496094,3196
hastar,7,14,7,0.19693374633789062,3196
astar,13,42,13,0.2841949462890625,3197
castar,13,36,11,0.225067138671875,3197
hastar,8,22,11,0.2429485321044922,3197
astar,17,56,11,0.39196014404296875,3198
castar,17,30,11,0.17690658569335938,3198
hastar,17,30,11,0.5192756652832031,3198
astar,11,28,9,0.19812583923339844,3199
castar,11,27,13,0.1437664031982422,3199
hastar,10,23,13,0.25177001953125,3199
astar,8,12,4,0.08296966552734375,3201
castar,8,12,4,0.07009506225585938,3201
hastar,6,16,10,0.17404556274414062,3201
astar,5,9,4,0.06198883056640625,3203
castar,5,9,4,0.048160552978515625,3203
hastar,5,10,5,0.08893013000488281,3203
astar,16,51,15,0.3330707550048828,3204
castar,16,45,15,0.26297569274902344,3204
hastar,14,50,20,0.7030963897705078,3204
astar,14,27,10,0.1678466796875,3205
castar,14,27,10,0.14781951904296875,3205
hastar,13,28,12,0.3509521484375,3205
astar,2,4,2,0.04076957702636719,3206
castar,2,4,2,0.023126602172851562,3206
hastar,2,5,3,0.056743621826171875,3206
astar,7,10,3,0.07700920104980469,3207
castar,7,10,3,0.06175041198730469,3207
hastar,7,10,3,0.15616416931152344,3207
astar,8,18,6,0.15616416931152344,3208
castar,8,16,8,0.08988380432128906,3208
hastar,8,16,8,0.2760887145996094,3208
astar,10,25,10,0.16498565673828125,3209
castar,10,25,10,0.14591217041015625,3209
hastar,9,21,9,0.34809112548828125,3209
astar,16,41,7,0.2980232238769531,3210
castar,16,38,10,0.2701282501220703,3210
hastar,14,37,14,0.5609989166259766,3210
astar,17,46,13,0.293731689453125,3211
castar,17,42,13,0.2589225769042969,3211
hastar,11,37,17,0.45609474182128906,3211
astar,18,41,14,0.25582313537597656,3212
castar,18,42,13,0.2460479736328125,3212
hastar,16,40,15,0.5261898040771484,3212
astar,3,8,5,0.04792213439941406,3213
castar,3,8,5,0.03409385681152344,3213
hastar,3,8,5,0.06103515625,3213
astar,18,75,23,0.5567073822021484,3214
castar,18,61,23,0.42510032653808594,3214
hastar,20,42,21,0.5171298980712891,3214
astar,11,23,12,0.13709068298339844,3216
castar,11,23,12,0.11706352233886719,3216
hastar,9,23,14,0.286102294921875,3216
astar,5,10,5,0.06508827209472656,3217
castar,5,10,5,0.052928924560546875,3217
hastar,5,11,6,0.11801719665527344,3217
astar,15,40,12,0.26416778564453125,3218
castar,15,34,14,0.28324127197265625,3218
hastar,12,23,11,0.25200843811035156,3218
astar,11,27,9,0.1888275146484375,3219
castar,11,27,9,0.19502639770507812,3219
hastar,10,28,11,0.3941059112548828,3219
astar,17,38,11,0.2791881561279297,3220
castar,17,38,11,0.25391578674316406,3220
hastar,16,34,13,0.4639625549316406,3220
astar,21,36,15,0.24700164794921875,3222
castar,21,36,15,0.2028942108154297,3222
hastar,20,35,15,0.4951953887939453,3222
astar,17,43,16,0.2529621124267578,3223
castar,17,43,16,0.30922889709472656,3223
hastar,16,48,23,0.6411075592041016,3223
astar,3,5,2,0.05817413330078125,3224
castar,3,5,2,0.030994415283203125,3224
hastar,3,5,2,0.0782012939453125,3224
astar,11,30,11,0.20194053649902344,3225
castar,11,30,13,0.19097328186035156,3225
hastar,10,33,18,0.6608963012695312,3225
astar,18,47,8,0.3390312194824219,3226
castar,18,40,8,0.26607513427734375,3226
hastar,16,42,12,0.5960464477539062,3226
astar,16,42,14,0.2880096435546875,3227
castar,16,26,10,0.1518726348876953,3227
hastar,13,30,17,0.3650188446044922,3227
astar,21,69,22,0.47516822814941406,3228
castar,21,75,19,0.5156993865966797,3228
hastar,20,78,24,1.421213150024414,3228
astar,26,67,15,0.4909038543701172,3229
castar,26,66,15,0.41604042053222656,3229
hastar,23,61,19,1.0542869567871094,3229
astar,14,35,11,0.3077983856201172,3230
castar,14,33,12,0.21123886108398438,3230
hastar,11,32,18,0.4029273986816406,3230
astar,27,64,14,0.43082237243652344,3232
castar,27,64,14,0.4088878631591797,3232
hastar,24,49,12,0.7479190826416016,3232
astar,5,10,5,0.05698204040527344,3233
castar,5,10,5,0.04792213439941406,3233
hastar,5,10,5,0.08106231689453125,3233
astar,7,12,4,0.07915496826171875,3235
castar,7,12,4,0.06818771362304688,3235
hastar,4,9,5,0.08106231689453125,3235
astar,13,29,7,0.20384788513183594,3237
castar,13,27,8,0.1671314239501953,3237
hastar,13,29,8,0.44989585876464844,3237
astar,8,19,9,0.125885009765625,3238
castar,8,17,9,0.08511543273925781,3238
hastar,6,16,10,0.20503997802734375,3238
astar,19,61,16,0.39577484130859375,3239
castar,19,60,17,0.3669261932373047,3239
hastar,18,45,17,0.6668567657470703,3239
hastar,36,129,9,2.5250911712646484,3240
astar,17,48,11,0.32591819763183594,3243
castar,17,32,12,0.22721290588378906,3243
hastar,17,33,14,0.41794776916503906,3243
astar,10,17,6,0.14519691467285156,3244
castar,10,17,6,0.09799003601074219,3244
hastar,10,19,8,0.2460479736328125,3244
astar,5,13,7,0.09202957153320312,3245
castar,5,13,7,0.06699562072753906,3245
hastar,5,13,7,0.17595291137695312,3245
astar,20,55,18,0.3509521484375,3246
castar,20,44,18,0.24580955505371094,3246
hastar,15,46,27,0.7560253143310547,3246
astar,10,26,8,0.18215179443359375,3247
castar,10,21,8,0.1220703125,3247
hastar,10,22,9,0.3528594970703125,3247
hastar,22,57,30,0.9667873382568359,3248
astar,10,24,14,0.1289844512939453,3249
castar,10,24,14,0.11205673217773438,3249
hastar,9,27,18,0.31876564025878906,3249
astar,5,9,4,0.06103515625,3250
castar,5,9,4,0.048160552978515625,3250
hastar,5,9,4,0.11086463928222656,3250
astar,14,42,14,0.29015541076660156,3251
castar,14,32,14,0.18405914306640625,3251
hastar,12,31,18,0.3578662872314453,3251
astar,5,11,5,0.07891654968261719,3252
castar,5,11,5,0.05793571472167969,3252
hastar,5,11,5,0.12803077697753906,3252
astar,10,18,8,0.11205673217773438,3253
castar,10,18,8,0.09298324584960938,3253
hastar,10,18,8,0.1659393310546875,3253
astar,17,66,15,0.44274330139160156,3254
castar,17,51,12,0.32591819763183594,3254
hastar,17,53,14,0.7939338684082031,3254
astar,11,28,12,0.19598007202148438,3255
castar,11,28,12,0.15807151794433594,3255
hastar,9,34,19,0.4611015319824219,3255
astar,17,42,4,0.31304359436035156,3256
castar,17,40,12,0.2579689025878906,3256
hastar,18,38,17,0.5788803100585938,3256
astar,15,73,18,0.5402565002441406,3258
castar,15,69,18,0.4508495330810547,3258
hastar,14,73,22,1.2760162353515625,3258
astar,4,6,2,0.06985664367675781,3259
castar,4,6,2,0.03910064697265625,3259
hastar,4,6,2,0.07009506225585938,3259
astar,20,76,17,0.5776882171630859,3260
castar,20,71,19,0.5218982696533203,3260
hastar,15,49,16,0.8351802825927734,3260
astar,13,28,15,0.14591217041015625,3261
castar,13,28,15,0.1380443572998047,3261
hastar,11,29,18,0.3161430358886719,3261
astar,17,35,12,0.2620220184326172,3262
castar,17,35,12,0.20313262939453125,3262
hastar,16,40,18,0.5831718444824219,3262
astar,5,9,4,0.08726119995117188,3263
castar,5,9,4,0.052928924560546875,3263
hastar,5,15,9,0.14901161193847656,3263
astar,28,90,18,0.7188320159912109,3264
castar,28,54,24,0.29587745666503906,3264
hastar,25,54,27,0.6918907165527344,3264
astar,28,77,19,0.5943775177001953,3265
castar,28,52,24,0.263214111328125,3265
hastar,23,52,29,0.5631446838378906,3265
astar,4,6,2,0.05412101745605469,3267
castar,4,6,2,0.03600120544433594,3267
hastar,4,6,2,0.0591278076171875,3267
astar,6,12,5,0.07796287536621094,3268
castar,6,12,5,0.06389617919921875,3268
hastar,5,11,6,0.12493133544921875,3268
astar,29,61,16,0.3991127014160156,3270
castar,29,55,18,0.31495094299316406,3270
hastar,26,62,20,0.9772777557373047,3270
astar,9,21,10,0.13685226440429688,3271
castar,9,19,9,0.09799003601074219,3271
hastar,6,19,13,0.15997886657714844,3271
astar,23,67,13,0.4611015319824219,3273
castar,23,63,13,0.431060791015625,3273
hastar,13,33,20,0.40793418884277344,3273
astar,2,4,2,0.03910064697265625,3274
castar,2,4,2,0.02193450927734375,3274
hastar,2,4,2,0.04696846008300781,3274
astar,10,20,8,0.1468658447265625,3275
castar,10,18,8,0.13375282287597656,3275
hastar,6,16,10,0.14519691467285156,3275
astar,16,43,15,0.2849102020263672,3278
castar,16,43,15,0.2532005310058594,3278
hastar,15,43,18,0.6659030914306641,3278
astar,17,35,12,0.22411346435546875,3279
castar,17,34,12,0.1888275146484375,3279
hastar,17,36,14,0.5130767822265625,3279
astar,4,10,6,0.06389617919921875,3281
castar,4,10,6,0.049114227294921875,3281
hastar,3,10,7,0.08487701416015625,3281
astar,10,22,5,0.1628398895263672,3282
castar,10,19,6,0.11324882507324219,3282
hastar,8,16,8,0.2269744873046875,3282
astar,3,4,1,0.04291534423828125,3283
castar,3,4,1,0.029802322387695312,3283
hastar,3,4,1,0.07605552673339844,3283
astar,24,67,7,0.5321502685546875,3284
castar,24,67,8,0.476837158203125,3284
hastar,18,57,13,1.0411739349365234,3284
astar,16,42,11,0.3349781036376953,3285
castar,16,35,11,0.225067138671875,3285
hastar,15,35,13,0.5409717559814453,3285
astar,16,37,17,0.2269744873046875,3286
castar,16,37,17,0.19478797912597656,3286
hastar,12,35,21,0.45299530029296875,3286
astar,12,25,10,0.15687942504882812,3288
castar,12,22,10,0.14400482177734375,3288
hastar,11,24,12,0.3032684326171875,3288
astar,8,18,8,0.10609626770019531,3289
castar,8,16,7,0.08296966552734375,3289
hastar,6,15,9,0.14591217041015625,3289
astar,20,75,9,0.5371570587158203,3290
castar,20,66,8,0.4532337188720703,3290
hastar,19,65,11,1.043081283569336,3290
astar,18,44,8,0.3628730773925781,3291
castar,18,41,7,0.2949237823486328,3291
hastar,18,45,15,0.8530616760253906,3291
astar,25,137,15,1.1649131774902344,3292
castar,25,136,20,1.0080337524414062,3292
hastar,25,144,26,2.3889541625976562,3292
astar,15,30,15,0.17213821411132812,3293
castar,15,30,15,0.19216537475585938,3293
hastar,9,33,24,0.36215782165527344,3293
astar,14,44,10,0.35190582275390625,3294
castar,14,41,9,0.2779960632324219,3294
hastar,13,45,13,0.8130073547363281,3294
astar,9,28,8,0.21505355834960938,3295
castar,9,16,6,0.09012222290039062,3295
hastar,8,20,12,0.19407272338867188,3295
astar,12,35,8,0.27489662170410156,3296
castar,12,25,11,0.13208389282226562,3296
hastar,9,22,13,0.22172927856445312,3296
astar,23,75,8,0.6070137023925781,3297
castar,23,67,10,0.5290508270263672,3297
hastar,20,61,17,1.3370513916015625,3297
astar,10,28,7,0.23818016052246094,3299
